1.82817753,1.684926413,1.207950535,0.555203914,0.087541414,-0.143197373,-0.557994971,-1.172721109,-1.551546109,-1.541783279,-1.560749446,-1.339046782,-1.138290645,-1.110686133,-0.676678925,-0.693173887,-0.590611975,-0.117631048,0.31426021,0.485504978,0.261543859,-0.013865405,0.112193828,0.449305782,0.144377153,0.667300083,0.646002745,1.034748543,1.195227003,1.533713097,1
2.006894357,1.259925118,0.060788268,-0.362122573,-0.581448779,-0.393381781,-0.356428734,-0.609885879,-0.807223521,-1.221297259,-1.360329358,-0.83087068,-1.054276501,-1.233416384,-1.584808558,-1.260356473,-0.607336537,-0.424989287,-0.185004252,-0.020633113,0.407449952,0.648300125,0.46628144,0.493517086,0.823309749,1.04172668,1.459878184,1.280876563,1.252883869,1.69197828,1
-0.045023701,-0.280405008,-0.417564551,-0.793423065,-0.92445109,-1.020578703,-1.341940326,-1.389157112,-1.392949249,-1.344452435,-1.296286897,-1.206891718,-0.803759391,-0.638469167,-0.401304587,-0.097351663,0.221202126,0.281396185,0.57674177,0.754817082,0.949330569,0.9435755,0.978795133,1.176808985,1.250746043,1.253048903,1.246613899,1.316946627,1.322034906,1.121950935,1
0.116306025,-0.063504825,-0.469614806,-0.572785728,-0.953642082,-1.035810349,-1.239587493,-1.393754167,-1.395383203,-1.35129038,-1.312011922,-1.206954472,-1.042724192,-0.649877963,-0.460048472,-0.230059369,0.12652988,0.418381368,0.468963163,0.800450908,0.88077326,0.932859032,1.145312001,1.139063215,1.20034706,1.196673054,1.191994922,1.256708268,1.251491123,1.251196144,1
1.538957811,0.957740142,0.168992086,-0.600328808,-1.259026634,-1.598005436,-1.685502765,-1.328424894,-1.358899079,-1.208649668,-1.004317896,-0.976181529,-0.61569213,-0.359452979,-0.298182769,-0.221624473,-0.033443012,0.061885606,0.219873149,0.296651343,0.300026281,0.355658978,0.647207687,0.63022475,0.700474334,0.96873238,1.132852499,1.307105941,1.555528435,1.705820648,1
0.583422146,0.64494309,-0.023124307,-0.305861451,-1.005078456,-2.232638714,-2.562637846,-1.985538448,-1.121779224,-0.657025863,-0.355586212,-0.014176838,0.122158884,0.091579753,0.169929297,0.368541823,0.428945849,0.502637127,0.69729319,0.748606108,0.690288262,0.690761452,0.82040266,0.686611144,0.740337398,0.583633268,0.915501007,0.872145798,0.768992166,0.834157343,1
1.53671644,1.426939189,1.059227503,0.561813905,-0.253381092,-0.995989852,-1.532451918,-1.818753558,-1.836126162,-1.69470285,-1.399610351,-1.198100044,-0.863201976,-0.686115773,-0.366438208,-0.170199441,0.066695088,0.11774492,0.230136581,0.344856829,0.559996586,0.69262518,0.54442849,0.616929556,0.692380958,0.697041467,0.736043591,0.856021756,0.953930827,1.121542358,1
1.544375709,0.706650706,-0.277227768,-1.183049233,-1.773868971,-2.110400119,-2.140790177,-1.764243306,-1.413899908,-0.864283265,-0.262546413,-0.225408809,-0.214901741,-0.049859645,0.117708946,0.202457459,0.341939178,0.507599536,0.621898375,0.655938546,0.641475782,0.610753344,0.661654911,0.73457773,0.745399569,0.714511254,0.672837241,0.721510042,1.007883455,1.071307576,1
0.401355438,-0.372784206,-1.058792677,-1.591719547,-1.971640144,-2.039779279,-1.825891147,-1.237821971,-0.694675284,-0.689215577,-0.532459988,-0.380221615,-0.207959752,0.051834223,-0.033580282,0.248634401,0.265428566,0.632937895,0.63649571,0.647854778,0.648618645,0.803005292,0.795974029,0.770110201,0.836045994,1.000206104,0.976855131,1.265562327,1.215342513,1.440280221,1
0.141791839,0.554638835,-0.129634298,-0.186537652,-1.415940688,-2.353445298,-2.522070421,-1.952279357,-1.276271921,-0.993795885,-0.561581734,-0.157086524,-0.140856869,0.058851096,0.171894477,0.370981602,0.512359384,0.388163688,0.525468841,0.500037078,0.749410365,0.785227076,0.746163114,0.622085213,0.91593296,0.667358953,0.864281154,0.792461131,0.981149837,0.787128716,1
1.575146691,0.935957145,0.296057256,-0.487287801,-1.057604115,-1.558797337,-1.884262629,-1.567155223,-1.549347445,-1.198196943,-0.81219032,-0.790723998,-0.527054664,-0.351714035,-0.211403084,0.060278357,0.092956678,0.131086499,0.142553162,0.15474872,0.17106656,0.150326533,0.517147849,0.484204813,0.447992003,0.800961439,1.115032091,1.40257109,1.773917588,1.74373312,1
0.982393329,2.620537226,2.295079355,1.027426102,-0.278124767,-1.221122558,-1.468967082,-1.560508492,-1.409214397,-1.349328541,-0.957677529,-0.671059954,-0.407010608,-0.331303248,-0.202297702,-0.16831662,-0.135815477,-0.186292786,-0.234424224,-0.06445317,0.115246956,0.215095168,0.182506438,0.233322453,0.301998996,0.354316936,0.414137416,0.489440094,0.59463047,0.819786214,1
2.004663464,1.597533141,0.67858216,0.342438022,-0.342768052,-0.856768277,-1.375752964,-1.847778438,-1.780936169,-1.728416938,-1.487380295,-1.06576159,-0.987929474,-0.376095688,-0.302646831,-0.206779103,-0.053223983,0.171383898,0.290580644,0.377688187,0.415668965,0.573529144,0.690414372,0.699899589,0.698757305,0.849227362,0.877841651,0.88401939,0.689099409,0.5709111,1
1.448536239,0.808164042,0.005407016,-0.952350071,-1.802780068,-2.180052074,-1.977497631,-1.524670878,-1.177221466,-0.832150641,-0.585945282,-0.436823243,-0.34658942,-0.169080198,-0.069380823,0.013218073,0.098302437,0.208488552,0.346816051,0.439966298,0.466375225,0.57598178,0.547109534,0.571751519,0.675210542,0.858386563,1.057356114,1.22544244,1.290165801,1.417863573,1
1.571095386,1.038028461,0.119001226,-0.261432096,-0.479443198,-0.349396655,-0.500240255,-0.652635211,-0.766562975,-1.203336116,-1.31231951,-0.964756655,-1.112326923,-1.225357888,-1.471409634,-1.074568779,-0.652815451,-0.54775173,-0.242968158,-0.103509045,0.356276877,0.554674239,0.573390154,0.55240704,0.948979473,1.08813318,1.433591358,1.436733078,1.392032458,1.856487349,1
1.095517497,0.228565797,0.288984494,-0.472473493,-1.807935264,-2.881543983,-2.317446645,-1.746844861,-1.211779948,-0.713569919,-0.410719695,-0.359508445,-0.319465006,-0.012923015,0.004037108,0.132397837,0.463786034,0.440865761,0.404127089,0.677658354,0.497718071,0.775391405,0.679470855,0.669145374,0.728381337,0.900578338,0.73510455,0.93763447,0.709253295,0.667389495,1
1.098271837,0.228213526,0.275787348,-0.46688197,-1.827343138,-2.869686295,-2.314821745,-1.740786542,-1.206825714,-0.705502826,-0.40225162,-0.370425064,-0.322554189,-0.020546101,0.005801488,0.127815746,0.459979774,0.44290639,0.3956167,0.686321578,0.493770656,0.783667128,0.686065213,0.673588125,0.728763328,0.912825795,0.742758008,0.940447457,0.711628436,0.670593607,1
1.455843278,-0.214615614,-1.736691877,-2.279371914,-1.721766507,-0.981280555,0.083312554,-0.360624031,-0.272629198,-0.701419787,-0.688636876,-0.275089761,0.015395293,0.12637106,-0.311879898,-0.307013896,-0.273641219,-0.26264367,-0.265418015,-0.280416088,-0.337521971,0.201918922,0.566411991,0.537416082,0.9548688,1.42280511,1.442774616,1.456095826,1.497515158,1.509932183,1
2.432152468,1.449349571,0.358976392,0.043071449,-0.853980291,-1.183457624,-1.389739111,-1.155647801,-1.337093167,-1.517980511,-1.515813187,-1.012889029,-0.99201648,-0.910702262,-0.566910816,0.255279714,0.585694527,0.28382772,0.115643428,-0.032429114,0.187462946,0.186661198,0.864630844,0.393684545,0.682229692,0.765372915,0.984035046,1.166143933,0.969461632,0.744981375,1
0.255443087,0.660107147,-0.170735782,-0.289830122,-1.346783025,-2.455970468,-2.634862172,-1.900343081,-1.080478922,-1.054270278,-0.754699408,-0.07293887,-0.146211036,0.145409478,0.138439636,0.225808754,0.412665291,0.306983056,0.64715998,0.608848983,0.796351523,0.727775836,0.801371628,0.701167833,0.902447103,0.594801807,0.79607055,0.750536663,0.856044469,0.827595614,1
0.928128468,0.359155691,0.243939106,-0.757092848,-2.472806744,-2.589767624,-2.131307667,-1.62456318,-0.970176292,-0.789538795,-0.245099612,-0.261301623,-0.285905058,0.027611011,0.134904378,0.177544844,0.497568169,0.560450571,0.451724113,0.678691379,0.529372641,0.650328145,0.636727551,0.806565463,0.533570583,0.690929229,1.061455924,0.794460736,0.970987854,0.745980632,1
1.901500911,1.51470958,1.266624777,0.536855751,0.065634203,-0.278147903,-0.802888811,-1.283281132,-1.582544727,-1.594243466,-1.648161269,-1.005346086,-0.987654454,-1.022464144,-0.315122423,-0.362798153,-0.325529408,-0.169396639,-0.027586823,0.028669322,-0.044714746,-0.138569209,-0.135839197,0.512544851,0.387349193,0.574936307,0.56962777,1.207330213,1.353652297,1.804853417,1
0.514601774,0.664740843,-0.022985241,-0.387193685,-1.029740675,-2.22896269,-2.528729436,-1.978580939,-1.133619547,-0.614162512,-0.318360924,-0.036200963,0.084375047,0.078629961,0.185111604,0.314269272,0.385371802,0.49272692,0.631737808,0.764228398,0.713061686,0.694444253,0.858869182,0.72674179,0.798859067,0.598415592,0.940697461,0.88388183,0.817449082,0.858875086,1
0.408034836,-0.344474467,-1.113391023,-1.630455354,-1.944973316,-2.000505568,-1.838844907,-1.252331922,-0.673859103,-0.659790796,-0.522099276,-0.380595312,-0.223747352,0.037546663,-0.049717556,0.210314834,0.20534063,0.583248179,0.596863565,0.624279739,0.644625839,0.824630173,0.827960153,0.806765975,0.872521138,1.036669144,1.002319543,1.286884201,1.228807681,1.437973658,1
0.995778503,0.992636523,0.570698697,-0.056411098,-0.648920692,-1.268857269,-1.85890353,-2.073832432,-2.002303593,-1.601626791,-1.049702479,-0.664705963,-0.485402645,-0.370051713,-0.136421934,-0.057447313,0.056507453,0.143500191,0.143912162,0.172585334,0.26733285,0.482024733,0.63975644,0.670974819,0.824418711,0.970977108,1.118590318,1.257665919,1.377718773,1.388054542,1
1.733155092,1.349524608,1.007846958,0.662027218,-0.247775573,-0.3988577,-0.613004397,-1.061501768,-1.296343489,-1.336710161,-1.354435642,-1.200909441,-1.049523375,-0.855516944,-0.983083294,-0.810533345,-0.616528379,-0.556992616,-0.468972339,-0.226734283,-0.120551647,0.211978525,0.538240478,0.788161865,0.882784541,0.959734355,0.948789617,1.017156933,1.212392496,1.886181706,1
0.789263762,0.873535609,0.407342861,-0.09629486,-0.527508367,-1.312978757,-2.218602113,-2.446393036,-2.152825958,-1.596775787,-1.034837641,-0.594616411,-0.282843975,-0.326676895,0.041194258,0.006488827,0.103039074,0.286289364,0.320592762,0.261718569,0.310941868,0.563363532,0.760032144,0.639770637,0.828380988,0.940824137,0.987901286,1.12687249,1.178468266,1.158123484,1
0.805397314,0.244656455,-0.451531214,-0.81637862,-1.126089521,-1.223588255,-1.357793177,-1.47808146,-1.529679296,-1.474409377,-1.289447525,-0.946835409,-0.744472762,-0.657221867,-0.501660374,-0.028720584,0.328477876,0.48073779,0.519928255,0.5952108,0.689099401,0.818182686,0.904901648,0.991581358,1.049149945,1.145586991,1.190415483,1.268446804,1.28835207,1.305784564,1
1.062345648,0.285612142,-0.649676211,-1.273842772,-1.829934083,-2.097339756,-1.944399129,-1.766371431,-1.48075431,-0.967629636,-0.474697236,-0.098937314,0.067277798,0.141532518,0.452403764,0.47469006,0.587368656,0.607415141,0.520129016,0.542622409,0.653576912,0.677827437,0.680542144,0.67837898,0.588107985,0.585662989,0.721609888,0.994109155,1.110336632,1.152032604,1
1.238246664,1.047063971,0.612648255,-0.057114184,-0.663909023,-1.188320157,-1.606388048,-1.89294009,-1.924040233,-1.70683028,-1.294739058,-0.892466158,-0.647407946,-0.450445191,-0.138106453,0.0673619,0.155209458,0.257549907,0.282077007,0.221975633,0.369516169,0.484863515,0.576437924,0.610828352,0.731672848,0.932035113,1.052902281,1.205320304,1.30464423,1.312353291,1
1.585477323,1.045351341,0.117080122,-0.264755013,-0.482809516,-0.350848222,-0.495494286,-0.651224427,-0.767904826,-1.203928857,-1.313903898,-0.960338242,-1.110411183,-1.225623829,-1.475151947,-1.080700016,-0.651314588,-0.543700408,-0.241055273,-0.100774031,0.357965656,0.557764016,0.569855426,0.550463594,0.944832208,1.086601705,1.434458858,1.431589608,1.387440372,1.851058334,1
0.321078976,0.652800704,-0.14919421,-0.271263778,-1.290493433,-2.42426969,-2.633022206,-1.914585349,-1.083472019,-1.007222251,-0.705928717,-0.058687049,-0.0972678,0.140870107,0.139139456,0.26062593,0.426247601,0.338130898,0.671341944,0.625261844,0.774992738,0.721418391,0.794264139,0.688722779,0.863705111,0.589368834,0.807050704,0.765295836,0.830861656,0.822200087,1
0.454704745,-0.014508604,-0.237111137,-0.479043828,-0.643800068,-0.631527308,-1.011185815,-1.160102597,-1.125581726,-0.987918305,-0.927495281,-0.847704685,-1.205505719,-1.096250048,-1.009369347,-0.598005174,-0.648690318,-0.482901802,-0.031962475,0.070994743,0.467767049,0.785870709,0.952638933,1.125054225,1.14600292,1.490509135,1.598989041,1.920461723,1.594892161,1.530778851,1
