ref_021_18450425-G0014_351133_23790,1.313361811,0.946727011,0.601310097,0.457443525,0.476684083,0.581343877,0.6707536,0.644152594,0.400780601,-0.110412482,-0.637605399,-0.765247044,-1.162234597,-1.295326859,-1.451548658,-1.460757535,-1.64598768,-1.408854277,-1.328529706,-1.0091247,-0.46846612,-0.426068086,0.041689892,0.302954346,0.678719466,0.619172643,0.850286426,1.119808927,1.460916222,2.00405802
ref_021_18450425-G0014_351404_20159,2.240412731,1.487631871,1.441300577,0.924214578,0.441603957,0.036124603,-0.618819338,-1.027034228,-1.141924847,-1.062512452,-0.887818303,-0.716863657,-0.647564402,-0.6574476,-0.659860371,-0.657090344,-0.652752057,-0.650459986,-0.650642207,-0.609044429,-0.557198774,-0.588848036,-0.418529263,-0.192894942,0.094627257,0.201733437,0.59560468,0.78553897,1.522649866,2.62586271
ref_021_18450425-G0014_352007_14642,0.567486589,-0.315830272,-0.988641758,-1.028466204,-1.281101861,-1.743661462,-1.973297976,-1.949117184,-1.52879682,-1.023570486,-0.537134817,-0.405324765,-0.285116436,-0.077191047,0.131612938,0.33961087,0.478129786,0.672704602,0.744367709,0.731731815,0.699785449,0.699930468,0.743014213,0.826645163,0.92066057,0.965692105,1.048116057,1.146590139,1.190728623,1.230443992
ref_021_18450425-G0014_352097_12666,0.655025997,0.109804129,0.030439222,-0.269617296,-0.36782235,-0.327845119,-0.236037692,-0.172636989,-0.217879936,-0.45200321,-0.834218394,-0.834872861,-0.734056001,-0.784360901,-1.111529929,-1.089379767,-1.080921229,-0.976164785,-0.928097795,-0.763018804,-0.4456448,-0.235998256,0.213184731,0.554106377,0.796792736,1.073536768,1.756657488,2.091668226,2.1814397,2.399450741
ref_021_18450425-G0014_352249_11355,1.31573882,1.088714357,0.834580851,0.387613303,0.160165577,-0.135823838,-0.521502407,-0.663116573,-0.89953962,-0.991900514,-1.049575403,-1.063653448,-1.020675451,-0.911634013,-1.070113731,-1.174959957,-1.171706398,-1.172697738,-0.921428929,-0.649650408,-0.28398431,0.183704443,0.611526803,0.814440129,1.088867271,1.304674261,1.067615759,1.538190963,1.537557629,1.768572571
ref_021_18450425-G0014_356440_27153,2.156253446,1.679442675,1.274220212,0.405704996,0.095458451,0.132428443,0.238000919,0.330507346,0.328282521,0.149661508,-0.287112343,-0.557034487,-0.646357826,-0.972433776,-0.978101073,-1.277276598,-1.236561506,-1.233646872,-1.245008798,-1.505539245,-0.93155192,-0.609435604,-0.591263691,-0.466852637,0.194281699,0.433576289,0.782075427,1.053115783,1.472479298,1.812687364
ref_021_18450425-G0014_356669_23762,0.202626968,0.202962157,0.209015219,0.183082737,-0.62150019,-0.645041398,-0.646042152,-0.647450002,-0.667749954,-1.540812363,-1.501066408,-1.494743946,-1.496344206,-1.578131173,-0.615705647,-0.649473926,-0.732989831,0.226212526,0.201236417,0.204239764,0.215665826,1.131736933,1.056646951,1.051325999,1.051235138,1.050637156,1.049571902,1.360997443,1.539947725,1.899910336
ref_021_18450425-G0014_356763_24140,-0.027387931,-0.389838535,-0.459987773,-0.344701216,-0.150844064,0.014718213,0.045120173,-0.166503623,-0.619211219,-0.715191272,-0.784505056,-0.862927617,-1.176367452,-1.255483398,-1.480583244,-1.348628724,-1.128427081,-1.114072157,-0.519552951,-0.061880052,0.259221609,0.763802877,1.154236315,1.261066854,1.351689484,1.49458975,1.529050731,1.615127227,1.629105951,1.488364181
ref_021_18450425-G0014_357554_19347,1.230131999,0.495811293,0.400028897,0.474859439,0.592906091,0.669268103,0.61904451,0.357334635,-0.126381017,-0.304598632,-0.69852518,-0.926254625,-0.895296258,-0.704638766,-1.254008329,-1.541073646,-1.229613471,-1.084072582,-1.319263237,-1.00220988,-1.131539397,-0.332991407,-0.145545919,0.017903782,0.431320783,0.652316645,0.944139942,1.70587018,1.768520041,2.336556005
ref_021_18450425-G0014_357626_16560,1.845310585,1.756109625,1.473566439,0.952751485,1.037688334,0.459182313,0.358602099,-0.136744421,-0.469271472,-0.656371635,-0.81194123,-0.926495398,-0.972619121,-0.922897381,-0.756738647,-1.353493601,-1.27581002,-1.209536184,-1.188429341,-0.652688372,-0.138865572,-0.439923255,-0.7139175,-0.153418462,0.194546781,0.190022677,0.299049041,0.742718971,1.405691946,2.063921317
ref_021_18450425-G0014_357754_11830,1.166677637,1.211305434,0.226698011,0.392213893,-0.55437291,-0.548102882,-0.570197846,-1.165893218,-1.403587751,-1.409158991,-1.481979284,-0.484871152,-0.547603889,-0.548929248,-0.548849522,-0.548687669,-0.547430555,-0.570841285,0.126804485,-0.523727537,-0.552972379,-0.507060358,0.284885146,0.309118107,0.329262272,1.183953539,1.121831542,2.109323154,2.02775223,2.024441025
ref_021_18450425-G0014_357754_11830,1.791388407,1.881594681,1.092518574,1.103778199,0.401618431,0.321779655,-0.286316452,-0.484526476,-0.526217315,-0.51738021,-1.341251231,-1.260571672,-1.261647378,-1.263264372,-1.262363012,-1.268736271,-1.290419377,-0.773586734,-0.508211487,-0.473224273,-0.515419238,0.345933892,0.258142203,0.258869482,0.283864034,0.394907136,1.085412508,1.032616063,0.989323829,1.791388407
ref_021_18450425-G0014_357784_14240,-1.448669175,-1.44868159,-1.44877774,-1.448740251,-1.44756334,-1.413598837,-1.306623006,-0.907066823,-0.865949954,-0.776267963,-0.272692742,-0.28339468,-0.260235981,-0.306420144,0.27099824,0.296908176,0.326469577,0.865138634,0.881204508,0.881624546,0.881599063,0.881603808,0.881604919,0.881609417,0.881555751,0.877235165,0.891471083,1.019259519,1.452226659,1.464173159
ref_021_18450425-G0014_357927_19630,-0.000277192,-1.946992192,-1.241663557,-1.250395825,-1.250070772,-1.250060223,-1.249918544,-1.248849432,-1.155066143,-0.281151474,0.136074808,0.534615161,1.272592129,-0.010246111,-0.000555613,-0.000268123,-0.000277353,-0.000277192,-0.000277318,-0.000278532,-0.000497151,0.004000852,-0.018934571,0.668435868,1.245185493,1.250003651,1.248731001,1.19433054,0.852810602,2.499277213
ref_021_18450425-G0014_360417_12055,1.713476451,1.065584486,0.672441609,0.349980415,0.007179052,-0.433757952,-0.598220263,-0.709653029,-0.743383421,-0.907236646,-0.936506844,-0.889565578,-0.702477038,-0.61921612,-0.639353329,-0.753494933,-0.952085484,-1.169847275,-1.204504368,-0.833105586,-0.155815842,-0.183442489,-0.208185529,0.146025523,0.455072977,0.979150327,1.218747962,1.774292818,2.124046777,2.133853331
ref_021_18450425-G0014_699132_30467,1.471241542,0.971263087,0.812518194,0.759775275,0.403552386,-0.012014986,-0.103000801,-0.142000872,-0.46975963,-0.631108735,-0.611944912,-0.545270209,-0.566474013,-0.719843241,-0.806884669,-0.828699644,-0.540692212,-1.052992614,-1.071185654,-1.06168384,-0.961770862,-0.814486085,-0.876397547,-0.347010209,-0.125672239,0.235986081,1.041957524,2.245781567,1.863165054,2.483652263
ref_021_18450425-G0014_699370_10834,1.76458958,1.234249853,1.10652783,0.892810172,0.491840695,0.414400155,-0.14958447,-0.19461069,-0.676207611,-0.766018723,-1.244672906,-1.15043544,-1.403228685,-1.446956869,-1.198538896,-1.211162723,-1.236324161,-1.063847181,-0.713669606,-0.474041399,-0.288408063,0.04017899,0.107350252,0.196301678,0.749774665,1.004902332,1.086385226,1.25519523,1.439281602,1.433919164
ref_021_18450425-G0014_702645_4715,-1.805555219,-1.619496369,-1.551656872,-1.490013451,-1.280877571,-1.165198527,-1.161284732,-0.969620515,-0.86691392,-0.541668962,-0.462675622,-0.286232121,-0.188317933,0.18595392,0.193377932,0.23824393,0.608358285,0.564157365,0.638571586,0.736522457,0.65300618,0.633541542,0.722772741,0.954069834,1.192168488,1.187275504,1.186124449,1.183948489,1.205608037,1.305811074
ref_021_18450425-G0014_703643_3719,2.866759261,1.838416984,0.316269104,-0.760585983,-0.788491898,-1.483469358,-1.588404223,-1.186727776,-0.9154272,-0.794340076,-1.025064113,-0.862233959,-0.202486581,-0.350057976,-0.543311595,-0.592879428,-0.530762172,-0.389045823,-0.199816434,0.004839939,0.193858313,0.342492884,0.428412355,0.434159491,0.638704633,0.854369953,0.804730939,0.979948095,1.262305256,1.247837389
ref_021_18450425-G0014_703997_4523,0.326236106,-0.409783004,-0.811631233,-1.199209994,-1.645421735,-1.691530629,-1.692232182,-1.701120119,-1.226197633,-0.821254538,-0.536487425,-0.538550961,-0.433811999,-0.249818629,-0.267806489,0.031299349,0.349226324,0.334120196,0.611526721,0.585121593,0.902416456,0.871534592,0.872880691,1.193196801,1.191200814,1.191219252,1.191219421,1.191219418,1.191219418,1.191219418
ref_021_18900085-G0013_1775584_4384,0.125975208,-0.031232241,-0.395923098,-0.329266825,-0.868613786,-0.812207142,-0.82492665,-0.824540555,-0.819612884,-0.838606407,-0.866589913,-1.163685095,-0.787417889,-0.823068866,-0.827652197,-0.810343426,-0.833495596,-0.29354239,-0.410067463,0.088248228,0.092798838,0.389152901,0.580779119,1.114154629,1.013982077,1.466629508,1.569054827,2.081399538,2.012818394,2.025799158
ref_021_18900085-G0013_1775588_3883,1.418929526,0.422212803,0.535101977,-0.658045876,-0.580014554,-0.65927924,-1.549256099,-1.545104009,-1.542420263,-1.542480083,-1.546177034,-1.561938401,-0.603209131,-0.566838933,-0.528319732,-0.161787637,0.406668354,0.431231768,0.432066362,0.431984906,0.431963036,0.431933789,0.431741655,0.43152666,0.44988805,1.142067144,1.392923828,1.416892802,1.418808807,1.418929526
ref_021_18900085-G0013_1776505_12032,1.965154564,1.765713916,1.088625184,1.266920202,0.4100685,0.443740526,0.040378577,-0.449270633,-0.39094529,-0.366545045,-0.710035179,-1.241330709,-1.178524749,-1.18173927,-1.183561367,-1.181069462,-1.186820372,-1.19758947,-0.936558083,-0.326491028,-0.402266387,-0.393727721,-0.44835,0.047067054,0.420593516,0.387494392,0.579002111,1.267372559,1.127539103,1.965154564
ref_021_18900085-G0013_1776607_12349,1.043955638,0.99206685,0.232720031,0.331411464,0.0930744,-0.559625037,-0.452224582,-0.503803058,-0.397776495,-0.96300445,-1.291137993,-1.22936788,-1.240468408,-1.242428637,-1.235155107,-1.223243264,-0.437448974,-0.494019762,-0.476244951,-0.465311033,-0.544474872,-0.125802752,0.281222722,0.716954141,1.126543697,0.954155023,1.67693895,1.826796552,1.800535651,1.805162136
ref_021_18900085-G0013_1776610_13843,0.907681643,1.036643507,-0.116034529,-0.063344556,-0.081748169,-0.699659399,-1.084220388,-1.104652665,-1.099152393,-1.098695597,-1.098793524,-1.098791629,-1.098740942,-1.099322738,-1.102510325,-1.073135813,-0.854557721,-0.052267904,-0.092845225,-0.075040098,0.224399836,0.936811398,0.937264841,0.853040406,2.024640603,1.897086321,1.468263308,0.901547622,0.898452487,0.907681643
ref_021_18900085-G0013_1776618_13954,1.58473774,0.7817462,0.693281263,-0.10045092,-0.021375017,0.02311722,-0.350511645,-0.923382693,-0.810398725,-0.872492656,-0.73083673,-1.553635608,-0.984966802,-0.816396743,-0.84036057,-0.838783962,-0.837798522,-0.840695049,-0.826460145,-0.896463576,-0.531113222,-0.02143158,0.36977205,0.846869568,0.782674219,0.699891678,1.442491291,1.615088657,1.56543287,2.392451408
ref_021_18900085-G0013_1776798_9206,1.383116062,1.355290428,1.322247749,0.664941222,-0.170413233,-0.110483845,-0.309104341,-0.867031021,-0.868540619,-0.829805464,-1.659701976,-1.587691766,-1.667073815,-0.787585097,-0.857222808,-0.845906312,-0.849392349,-0.905748224,-0.138663313,-0.123259348,-0.103118729,-0.080717754,-0.023116182,0.684620599,0.607048007,1.25467503,1.361697591,1.384205582,1.383617864,1.383116062
ref_021_18900085-G0013_1776814_10291,0.650939641,0.106382609,-0.172738484,-0.184234216,-0.125286809,-0.984708988,-1.003162135,-1.024809469,-1.025329789,-1.021173491,-1.045166212,-1.4707809,-1.003692692,-1.049288766,-1.030051437,-1.005428432,-0.723856835,-0.183388123,-0.270467992,0.706447018,0.660080606,0.883176674,1.509602213,1.579446533,0.621589863,0.577780568,1.57081924,1.481017833,1.487066852,1.489215121
ref_021_18900085-G0013_1776818_9608,1.385583196,0.46161387,0.502522527,0.480880678,0.536165632,-0.475547854,-0.377294746,-0.398405953,-0.32213724,-1.357668489,-1.255870797,-1.262777348,-1.264766571,-1.264839135,-1.262909932,-1.25230741,-1.353731144,-0.303455141,-0.395260395,-0.374015409,-0.475888848,0.560443253,0.508463749,0.568882217,1.463516109,1.388052653,1.383987252,1.385557558,1.385624521,1.385583196
ref_021_18900085-G0013_1776821_9221,0.710745807,0.264569386,-0.060759147,0.013985557,-0.867193342,-0.818673778,-0.836102208,-0.838960952,-0.842913285,-0.75232326,-1.663527868,-1.678236217,-0.767851213,-0.849530707,-0.837682056,-0.84208666,-0.88303835,-0.196369967,-0.088622755,-0.04468196,0.185629621,0.72841783,0.653625909,1.425088779,1.462276592,1.48533919,1.485039634,1.484610715,1.484607384,1.484617318
ref_021_18900085-G0013_1776858_8242,0.918257008,0.15331597,0.169868533,0.239870519,-0.593244613,-0.531445677,-0.558517959,-0.550831564,-0.520891177,-0.90575569,-1.328085741,-1.289618911,-1.286299308,-1.294733719,-1.275038529,-1.211410465,-0.478760849,-0.545552204,-0.567828989,0.250618638,0.183387268,0.119633737,0.946161211,0.911736465,0.843266504,1.59748778,1.638215148,1.659602135,1.65268118,1.653913298
ref_021_18900085-G0013_1776862_7821,0.971006065,0.954745836,1.052785805,0.414559807,-0.171520319,-0.084617256,-0.090596793,-0.281712602,-1.281532591,-1.139750293,-1.171040948,-1.166019054,-1.166405275,-1.166788538,-1.164676926,-1.174675004,-1.139021386,-1.208229752,-0.039341024,-0.13128953,-0.062862456,-0.214717849,0.787758709,0.977616637,0.976692596,0.964446558,0.995634722,0.873187835,1.846616619,2.039746406
ref_021_18900085-G0013_1776869_8553,0.843257946,0.899680162,0.203117358,0.061998359,-0.273266046,-0.86698836,-0.868333628,-0.818630218,-1.51657072,-1.457198465,-1.454501052,-1.458665102,-1.513081992,-0.819124767,-0.874719398,-0.911824704,-0.27129367,-0.356826494,0.336243646,0.298170987,0.862874639,0.823060781,0.787166958,1.464605023,1.405337599,0.819114806,0.742974371,1.092035173,1.40368087,1.417705937
ref_021_18900085-G0013_1776869_8645,0.979921679,0.983609981,0.961519522,1.078184227,0.352866604,-0.210859126,-0.127571492,-0.135394868,-0.114306338,-0.367135595,-1.374771787,-1.223344715,-1.259132857,-1.25191733,-1.253329289,-1.254024744,-1.240094389,-1.336074507,-0.717456557,-0.046238973,-0.149926258,-0.13927961,-0.143333589,0.017550969,1.098291983,0.941997862,1.014357428,0.882295134,1.937206169,2.096390468
ref_021_18900085-G0013_1776871_8650,0.265275991,0.242034182,0.341164489,-0.574082826,-0.500107646,-0.521952543,-0.521204159,-0.520848065,-0.520882681,-0.515921579,-0.539661954,-0.626396137,-1.380792724,-1.304066567,-1.304227686,-1.313518661,-1.317857999,-0.942417287,-0.55525685,0.337147519,0.267998884,0.249474475,1.137130979,1.033021631,1.034712617,1.428680833,1.858864796,1.837946777,1.874377657,1.051364535
ref_021_18900085-G0013_1776880_8464,1.364322667,0.539594905,0.564900234,0.48536184,-0.317783938,-0.255396081,-0.234306617,-0.431455479,-1.161948923,-1.056191694,-1.085593383,-1.077429197,-1.080030045,-1.07764537,-1.084957653,-1.056979546,-1.164802065,-0.591398572,-0.196523606,-0.287126202,-0.238333145,-0.346324238,0.375930994,0.604304752,0.47864294,1.275689578,1.390700902,1.334455928,2.151486245,2.178834771
ref_021_18900085-G0013_1776881_8285,0.82691029,0.925618959,-0.032234358,0.051246376,0.133777638,-0.808747328,-0.723850457,-0.644678049,-1.580994169,-1.503021174,-1.505868168,-1.506647377,-1.511100756,-1.585546552,-0.6604561,-0.798201692,0.128408732,0.058317681,-0.020447308,0.908725096,0.829932353,0.826138352,0.826793543,0.826903655,0.827018186,0.828104942,0.828164114,0.746873708,1.703852709,1.60500715
ref_021_18900085-G0013_1776902_5883,0.243619298,0.309789445,-0.317570048,-0.216033628,-0.840140562,-0.79230718,-1.056192357,-1.297815185,-1.307462279,-1.305314757,-1.304188182,-1.292027993,-1.293155808,-0.745515375,-0.778975193,-0.837960685,-0.258188081,0.230039342,0.175109609,0.793047473,0.765710797,0.903498902,1.286456581,1.279772222,1.276063108,1.275906257,1.275954728,1.275960136,1.275959772,1.275959643
ref_021_18900085-G0013_1776907_6416,1.007812917,0.217788196,0.258240266,-0.518170219,-0.448487792,-0.894861787,-1.177049696,-1.192185657,-1.188066869,-1.187744107,-1.187822244,-1.187716065,-1.187218223,-1.193025559,-1.224910063,-0.612450125,-0.519512454,0.153795387,0.26901236,0.219656779,1.082643489,1.015884037,1.272850891,1.743900512,1.45363984,0.99816943,1.002165605,1.00790268,1.007945557,1.007812917
ref_021_18900085-G0013_1776909_5906,0.204143006,0.240275704,-0.01475907,-0.40274688,-0.294893519,-0.901762455,-0.87684005,-0.894652608,-0.889820963,-0.890667659,-0.890597128,-0.890597019,-0.890520051,-0.890881332,-0.890017721,-0.887756446,-0.926502948,-0.610111219,-0.294806625,-0.36764423,0.225548089,0.360544525,0.821425302,0.692100306,1.285744808,1.268161058,1.49778001,1.901693522,1.814550908,2.393610684
ref_021_18900085-G0013_1776914_5542,0.509425823,0.031021493,-0.14743057,-0.137947451,-0.867627735,-0.827552201,-0.783715878,-1.531627645,-1.477425338,-1.472911702,-1.477878779,-1.501668545,-0.88271854,-0.834502891,-0.836819232,-0.241717162,-0.151977308,-0.081590748,0.534213359,0.452723761,1.206239139,1.161034104,1.168860478,1.170194899,1.17024501,1.170232254,1.170230377,1.170230328,1.170230348,1.170230351
ref_021_18900085-G0013_1776916_5130,1.04716974,0.976189242,-0.030758684,0.052576902,0.006238269,0.106494524,-0.377631571,-1.093631963,-0.964120734,-0.995522965,-0.988267042,-0.989850346,-0.989558075,-0.989507941,-0.989701286,-0.989973036,-0.984251744,-1.025291002,-0.780518082,0.136880627,-0.006636762,0.062142307,-0.077970631,0.643482644,1.115346524,1.057994464,0.962159017,1.951538794,2.089434302,2.06554451
ref_021_18900085-G0013_1776927_5534,-0.178452014,-0.193630366,-0.12021451,-0.735405551,-0.720515172,-0.671506987,-1.29145649,-1.254245081,-1.272632238,-1.271150449,-1.256638359,-1.318799871,-0.687570631,-0.743113814,-0.71164058,-0.650178938,-0.108718263,-0.222256683,0.390931334,0.659905906,0.925758026,0.924913101,0.853899662,1.432536879,1.444504411,1.462592766,1.459103089,1.454715003,1.485904849,0.913360971
ref_021_18900085-G0013_1776947_6137,0.991448606,0.516876584,0.341880517,0.019617729,-0.324189036,-0.480871819,-0.46647867,-0.551298286,-1.008780366,-0.943047849,-0.957567691,-0.95522993,-0.955406929,-0.955410588,-0.955654261,-0.954377371,-0.958934588,-0.950147717,-0.916214588,-0.440212361,-0.31757828,0.386482859,0.477717942,0.978941493,0.968786524,1.130286379,1.536480351,1.430221875,1.861052406,2.451607065
ref_021_18900085-G0013_1776950_5899,1.98199541,0.97457321,1.013106531,0.965433054,1.090686268,0.021937073,0.053020676,0.124393176,-0.615121143,-0.96157377,-0.861667583,-0.94055993,-0.937417549,-0.92745381,-0.92868137,-0.928603904,-0.928603219,-0.928456525,-0.929083772,-0.927884403,-0.921505248,-0.999491757,-0.391569897,0.11661595,0.020055547,1.084964189,1.002378277,0.929042779,1.767476331,1.98199541
ref_021_18900085-G0013_1776952_6359,0.242204331,0.126302024,-0.326477185,-0.28727088,-0.241545125,-0.816743167,-0.79235573,-0.810823408,-0.801393849,-0.81519791,-0.827412708,-1.413351828,-1.066568238,-0.772899815,-0.80879358,-0.807283659,-0.795539988,-0.863790531,-0.39403832,-0.296942866,0.264658174,0.403588021,0.764892802,1.170697103,1.296719449,1.366072654,1.869800853,1.802105081,1.816933204,1.814455093
ref_021_18900085-G0013_1777002_6025,0.266254331,0.277779898,0.274054169,-0.433962821,-0.967867522,-0.988699829,-0.981196594,-0.980706982,-0.98083882,-0.980849669,-0.980847089,-0.980850646,-0.980866894,-0.980672877,-0.97961523,-0.989387786,-1.055126891,0.052264524,0.231354862,0.268933395,0.260264318,0.288808896,0.71396252,1.538563638,1.522954228,1.513045729,1.513174429,1.513358707,1.513360135,1.513355871
ref_021_18900085-G0013_1777159_10361,0.186351545,-0.440079781,-0.720391605,-0.985240556,-0.999825079,-1.496572703,-1.584051337,-1.60038363,-1.605930583,-1.087607382,-1.022344208,-1.049543849,-0.377182304,-0.402249123,-0.026706245,0.182126533,0.249305544,0.791125109,0.720896031,1.440820793,1.381374815,1.370023229,0.943970327,0.746564212,1.455920961,0.794112555,0.790176426,0.782476997,0.781473386,0.781389923
ref_021_18900085-G0013_1777159_10549,0.615888953,0.042013399,-0.109699227,-0.208075252,-0.848639994,-0.839625589,-0.848451163,-0.865826799,-1.591131794,-1.564251612,-1.56175585,-1.554752992,-1.037468546,-0.859271001,-0.855055881,-0.185029465,-0.105075671,0.094155882,0.613109049,0.547970443,1.39623894,1.220830504,0.606214513,0.606355844,0.556447912,1.380171023,1.333849057,1.33945802,1.340645043,1.340762254
ref_021_18900085-G0013_1777164_10677,1.524704489,1.419878279,0.425473713,0.606293071,0.104446939,-0.594459893,-0.475073639,-0.500948789,-0.496169389,-0.496595135,-0.496391201,-0.503874008,-0.445891291,-0.813614726,-1.620956149,-1.453600488,-1.621163991,-0.704498644,-0.469170357,-0.497994935,-0.493967461,-0.532540875,-0.250025461,0.617140198,0.512629415,0.413093772,1.236121398,1.581536387,1.490191043,2.535427727
ref_021_18900085-G0013_1777178_10629,0.839870079,0.707238717,0.256977571,0.37549151,-0.194068163,-0.171757623,-0.441309374,-0.760811181,-0.73418782,-0.798476632,-1.310016508,-1.242848971,-1.254495598,-1.254744492,-1.242332842,-1.308790528,-0.788568563,-0.749183257,-0.549056371,-0.216807729,0.236293057,0.30406533,0.465136353,0.902256178,0.788613839,1.37453634,1.318807631,1.635330591,1.926253387,1.886585068
ref_021_18900085-G0013_1777181_9880,2.035773046,1.293859711,1.163934117,0.444817063,0.625416797,0.142958465,-0.27231621,-0.193848794,-0.228753289,-0.181861124,-0.975331014,-0.946265954,-0.964975923,-0.958397576,-0.960331153,-0.959862268,-0.959843349,-0.960289875,-0.958970015,-0.961031394,-0.969441288,-0.858435408,-0.122389631,-0.298224819,0.174341083,0.517352604,1.080839754,1.266727928,1.948775469,2.035773046
ref_021_18900085-G0013_1777194_11893,2.079071981,2.048992049,1.150431239,1.212288556,1.085799563,0.209208016,0.347444317,0.096125042,-0.698263604,-0.579321727,-0.632846399,-0.533968419,-0.964095869,-1.605643338,-1.456032309,-1.601633158,-1.005523102,-0.529200438,-0.6284121,-0.601648816,-0.616241532,-0.583654644,-0.694344252,0.135373054,0.314392221,0.296775538,0.240977038,1.136839864,1.193832934,1.183278296
ref_021_18900085-G0013_1777217_9472,1.207725394,1.095435331,0.501171758,0.657164053,0.096032058,-0.035840688,-0.710190882,-0.677899322,-0.715041404,-0.627969109,-1.17629283,-1.344571699,-1.332652181,-1.320815953,-1.386039938,-0.951544742,-0.661697997,-0.699939078,-0.709152562,-0.543809972,0.020953768,-0.142403786,0.462278085,0.580429131,0.642578987,1.284242517,1.12938998,1.638593674,1.877582756,1.84228465
