0.566667,-1.098846,0.334927,0.680754,0.854647,2.925440,1.432115,1.318107,0.466150,0.740263,0.749806,0.898661,0.962167
0.533333,-1.080212,0.184670,0.796341,0.803375,3.025788,1.361534,1.259397,0.023463,0.597920,0.799956,0.979609,0.992108
0.400000,0.253438,0.764215,-4.157186,0.718232,3.821906,1.317928,0.516199,0.001435,0.038213,0.373655,0.917888,0.928694
0.333333,-0.311757,-0.082850,-4.830928,0.654620,3.546097,1.781064,0.095836,0.000784,0.005502,0.040732,0.391386,0.896551
0.400000,-0.342607,0.599993,-3.642310,0.829514,3.743614,0.927379,0.846501,0.175580,0.389435,0.738066,0.881526,0.974406
0.466667,-1.053929,0.455449,-1.403451,0.843349,2.934858,1.003819,0.709347,0.282728,0.493208,0.846351,0.931214,0.988693
0.266667,0.594953,1.213362,-8.290294,0.786756,4.023136,0.796885,0.377243,0.231797,0.250457,0.400888,0.517484,0.642441
0.133333,-0.522312,0.718815,-9.556152,0.889724,3.217149,1.776381,0.558333,0.769208,0.777303,0.777405,0.778632,0.811701
0.366667,-0.313760,-0.058372,-4.146094,0.675977,3.545795,1.958421,0.065768,0.000111,0.002695,0.028097,0.216781,0.978463
0.433333,-0.837894,0.089595,-2.752956,0.920640,3.849575,2.099835,0.163495,0.825488,0.922901,0.953897,0.966378,0.980680
0.433333,-0.985779,0.055261,-1.214087,0.851325,3.922996,1.699569,1.064346,0.381075,0.479289,0.854751,0.887185,0.938131
0.266667,-0.215606,0.997283,-7.004541,0.812782,3.505337,0.521938,0.588309,0.289435,0.463265,0.583656,0.709451,0.791064
0.366667,-1.690780,-0.515494,-2.109345,0.954286,2.375161,2.220695,0.029602,0.149441,0.841731,0.880022,0.880482,0.896012
0.666667,-1.511528,0.048657,4.673899,0.850715,2.593835,1.200013,1.200367,0.095451,0.837356,0.878981,0.882010,0.890107
0.466667,-0.669334,0.250026,-2.100770,0.856580,3.474751,1.644097,0.243795,0.073662,0.667538,0.701431,0.704205,0.719291
0.333333,-0.138047,0.024751,-5.346106,0.694021,3.656633,2.008416,0.050806,0.000118,0.010020,0.035705,0.182356,0.999504
0.400000,-0.765290,0.114596,-3.316579,0.911972,3.842588,1.932353,0.132655,0.513407,0.941216,0.945048,0.945445,0.961093
0.266667,-1.105787,-0.908702,-5.968519,0.906197,2.647203,2.146652,0.002675,0.002778,0.046336,0.907857,0.952085,0.962419
0.333333,-1.585536,0.574820,-3.049149,0.943704,2.470673,1.630627,0.012754,0.019341,0.917274,0.921480,0.921535,0.927383
0.633333,-1.389106,0.285453,2.766144,0.869777,2.685614,1.232083,1.190873,0.353251,0.712794,0.881912,0.914056,0.919330
0.233333,-0.889303,-0.990106,-7.239191,0.892571,2.684574,1.696692,0.005224,0.000217,0.006001,0.337520,0.830771,0.854749
0.533333,-0.455757,0.504249,-0.776002,0.774707,3.596719,1.265572,1.110984,0.010669,0.067329,0.866878,0.870573,0.891602
0.633333,-1.445474,-0.104711,3.402691,0.857181,2.683171,1.346729,1.235435,0.060540,0.354416,0.745541,0.851165,0.889352
0.466667,-1.108761,0.141852,-0.561231,0.860144,3.338517,1.182239,1.011240,0.170778,0.848603,0.892128,0.901278,0.920868
0.333333,-1.530506,0.644624,-3.304068,0.940634,2.470984,2.370141,0.007965,0.004200,0.905354,0.914124,0.914369,0.922130
0.366667,-0.464779,0.550211,-4.450151,0.837992,3.726211,1.034376,0.777662,0.110532,0.244402,0.267845,0.347667,0.891867
0.300000,-0.375529,0.891472,-5.754712,0.846393,3.738539,0.567412,0.481913,0.179585,0.418858,0.648834,0.737740,0.858407
0.500000,-1.300864,0.173419,0.223847,0.870826,3.092361,0.673411,0.993844,0.240262,0.439563,0.773404,0.945363,0.951632
0.400000,-0.826168,0.606083,-2.582148,0.859549,3.357428,0.778292,0.781147,0.250836,0.432645,0.843157,0.859884,0.949275
0.300000,-1.413187,0.384616,-0.490491,0.895600,2.584869,1.279299,1.111746,0.742075,0.777361,0.945415,0.987038,0.988905
0.500000,-0.825872,-0.222233,-0.535405,0.811544,3.165887,1.594114,0.512552,0.014593,0.189616,0.207782,0.236187,0.962180
0.233333,0.984383,1.353755,-9.218642,0.739294,3.924898,0.611758,0.467081,0.068694,0.251853,0.442410,0.600692,0.749134
0.133333,-0.496239,0.753954,-9.433047,0.889230,3.247759,1.484653,0.494953,0.681012,0.711232,0.711940,0.720231,0.750810
0.400000,-1.700798,0.467576,-1.892100,0.964795,2.431768,1.642631,0.053837,0.046720,0.774387,0.777344,0.778033,0.789781
0.333333,-1.288444,0.433352,-0.152347,0.867768,2.683220,1.428680,1.024499,0.693314,0.726737,0.814670,0.957805,0.964562
0.466667,-1.912295,-0.210314,0.861427,0.977422,2.312827,2.303232,0.146182,0.908422,0.912358,0.912412,0.912771,0.922342
0.300000,-1.338414,-0.760974,-4.732251,0.929550,2.553587,1.956054,0.015280,0.007573,0.365390,0.868429,0.895909,0.903928
0.333333,-1.589295,0.562919,-2.883216,0.941670,2.523827,1.564385,0.032177,0.041576,0.852780,0.859301,0.859661,0.868577
0.466667,-0.162476,0.840351,-3.498416,0.807100,3.464348,0.853408,0.829924,0.047630,0.402048,0.750530,0.775067,0.883563
0.433333,-0.887997,0.354020,-2.397071,0.830386,3.498682,0.939206,0.695718,0.181290,0.329210,0.422087,0.633616,0.869391
0.466667,-0.880690,0.278811,-2.456209,0.929428,3.590548,1.263778,0.960920,0.847561,0.884723,0.884873,0.887551,0.892973
0.533333,-0.998267,0.465963,0.480271,0.860093,3.426229,1.010342,0.838964,0.049453,0.292915,0.958917,0.987025,0.996894
0.233333,-1.052449,-0.133054,-5.719537,0.844920,3.464458,1.001323,0.881679,0.061026,0.367560,0.375551,0.385658,0.939356
0.266667,-0.876449,-1.038738,-6.455306,0.879686,2.670207,2.321728,0.002496,0.000454,0.008103,0.871525,0.963748,0.988392
0.466667,-0.953248,-0.026286,-0.486439,0.736053,3.131194,1.485114,0.663525,0.006799,0.057969,0.303688,0.952099,0.995368
0.500000,-0.723348,-0.370985,-1.768741,0.869989,3.328144,1.722761,1.011517,0.024666,0.186850,0.188219,0.196658,0.925235
0.566667,-1.119403,-0.264020,1.145905,0.851421,2.969511,1.649782,1.230963,0.015831,0.213509,0.216031,0.666015,0.960724
0.333333,0.040670,0.899852,-6.219118,0.846665,3.558852,0.698532,0.632469,0.273968,0.445437,0.706285,0.787739,0.891462
0.433333,-0.901102,0.236594,-2.545525,0.865787,3.959594,0.934181,0.874855,0.366541,0.400918,0.463806,0.772480,0.891179
0.433333,-1.082001,0.492174,-1.722836,0.870385,3.168575,0.529452,0.868471,0.227819,0.563333,0.640754,0.935521,0.996731
0.333333,-1.619154,-0.521428,-2.696521,0.946700,2.533533,2.096735,0.152692,0.093801,0.711096,0.772000,0.777336,0.795687
0.466667,-1.907145,-0.204370,1.001596,0.977514,2.314403,1.969409,0.199141,0.902139,0.906395,0.906559,0.906584,0.914515
0.400000,-0.492048,-0.047915,-3.121838,0.751155,3.446949,1.870493,0.079679,0.000408,0.011616,0.190063,0.211592,0.915810
0.566667,-1.332516,0.225388,2.196920,0.846321,2.775060,1.449329,1.266825,0.199931,0.745623,0.934375,0.989318,0.994614
0.466667,-0.854799,-0.197944,-1.565830,0.851544,4.081191,1.381300,0.850196,0.192417,0.249791,0.485308,0.631480,0.846119
0.400000,-0.676595,0.345624,-2.837016,0.812623,3.779959,0.889682,0.767453,0.169480,0.280253,0.417045,0.638416,0.857420
0.500000,-1.927225,0.089498,2.020063,0.980334,2.418551,1.822517,0.647096,0.853404,0.858551,0.858597,0.858706,0.869184
0.466667,-1.854203,-0.240581,0.624841,0.970610,2.443882,1.535544,0.244308,0.805395,0.843856,0.845654,0.845820,0.856021
0.366667,-0.739273,0.412372,-3.549750,0.835795,3.875787,1.007555,0.771241,0.059737,0.275366,0.503419,0.536492,0.809956
0.400000,-0.450684,0.369269,-2.448453,0.832244,4.268696,0.902401,0.875095,0.221736,0.241508,0.584890,0.683573,0.839778
0.366667,-1.266371,0.395594,1.158887,0.871755,2.643162,1.302495,1.195754,0.737592,0.747094,0.751670,0.968513,0.980286
0.400000,-1.209138,0.104737,-2.471786,0.890418,3.010497,1.708800,0.703738,0.240880,0.349843,0.498506,0.682875,0.999652
0.233333,-0.496748,-0.196039,-7.705273,0.857520,4.115125,1.466468,1.186621,0.207422,0.213990,0.216960,0.225008,0.916664
0.233333,-0.034066,0.454352,-7.729083,0.816752,4.094024,1.547608,0.095416,0.000007,0.211310,0.213567,0.223342,0.903947
0.400000,0.081464,0.712648,-5.224892,0.813426,4.317007,0.870777,0.711086,0.256916,0.287320,0.649179,0.752653,0.928038
0.400000,-1.139463,0.222308,-2.295683,0.862476,3.424892,0.718913,0.844989,0.111798,0.463273,0.499327,0.642948,0.935811
0.200000,-0.983755,0.596251,-5.089375,0.873885,2.915191,1.559760,0.784171,0.614493,0.753800,0.788791,0.887850,0.981461
0.200000,-0.428167,0.581294,-6.558266,0.826381,3.976717,0.863471,0.803780,0.099300,0.710295,0.752061,0.771865,0.899362
0.600000,-0.947577,0.061746,1.005328,0.832825,3.626393,1.235022,1.155468,0.013946,0.257929,0.880199,0.909001,0.921013
0.066667,-0.341313,0.777060,-10.952336,0.907884,3.344281,1.867462,0.116986,0.732907,0.749871,0.750187,0.752441,0.759597
0.366667,-0.278245,0.020912,-4.348330,0.643136,3.487007,1.851600,0.072731,0.000580,0.002747,0.029511,0.376376,0.997589
0.466667,-1.293794,0.118210,-0.341726,0.879704,2.877953,0.985403,0.844670,0.244428,0.290939,0.397385,0.807142,0.991976
0.500000,-1.468039,-0.069148,0.836290,0.893185,2.875699,0.860316,1.030275,0.202041,0.397190,0.567383,0.750108,0.986182
0.366667,-1.692226,0.489706,-2.161554,0.958850,2.474835,1.956357,0.031443,0.047392,0.855277,0.859630,0.859726,0.869309
0.333333,-1.499949,-0.652053,-3.313588,0.930133,2.489222,1.884206,0.027547,0.065300,0.740426,0.785901,0.790170,0.803905
0.200000,-0.920278,0.120034,-6.633365,0.845824,3.498483,0.904406,0.835717,0.160701,0.338099,0.370177,0.391412,0.909352
0.400000,-0.578884,0.451564,-3.206431,0.849687,3.743579,0.922274,0.880677,0.212069,0.283800,0.482682,0.799018,0.923071
0.400000,-0.595003,0.048713,-2.726061,0.675541,3.391748,1.768698,0.124499,0.002257,0.014196,0.038238,0.936398,0.983410
0.366667,-1.304097,-0.121825,-2.806710,0.902562,3.168079,1.226556,0.566506,0.250455,0.290091,0.883314,0.886282,0.905721
0.133333,-0.560263,0.588052,-8.588477,0.900606,3.476414,1.634007,0.858318,0.715240,0.724337,0.724613,0.726902,0.754569
0.466667,-0.582485,0.565040,-2.369552,0.841111,3.304654,0.866611,0.787895,0.229974,0.299285,0.791026,0.850519,0.947264
0.400000,-0.374300,-0.050845,-3.528021,0.766566,3.601917,1.862516,0.055007,0.002147,0.009847,0.171914,0.184167,0.935536
0.333333,-0.982467,0.332924,-3.589412,0.857691,3.873797,1.044833,0.927542,0.569994,0.762760,0.804460,0.823668,0.876403
0.466667,-0.899271,0.428441,-1.756845,0.892058,3.515486,0.827220,0.877057,0.373919,0.808246,0.854641,0.856665,0.901006
0.400000,-1.771147,0.380137,-0.998849,0.964230,2.422328,1.521701,0.085897,0.598905,0.851233,0.851671,0.851784,0.854485
0.533333,-1.212677,0.079953,1.642997,0.795244,2.917797,1.450767,1.292059,0.012837,0.186934,0.879894,0.943932,0.953649
0.466667,-1.924999,0.181960,1.014269,0.985788,2.316917,2.316917,0.163765,0.915066,0.925204,0.925259,0.925313,0.931559
0.300000,-1.074968,0.188909,-4.785098,0.844353,3.305087,0.920021,0.795838,0.221149,0.376061,0.388457,0.405221,0.831359
0.433333,-0.679094,0.013734,-2.130585,0.799983,4.171279,1.082964,1.019496,0.020171,0.305660,0.404164,0.424389,0.477134
0.433333,-1.172202,0.208794,-1.629018,0.886248,3.498445,0.659107,0.873146,0.367782,0.446785,0.654534,0.883512,0.953518
0.466667,-0.854345,-0.272040,-2.051444,0.857168,3.511758,1.587340,1.067376,0.055071,0.208136,0.212048,0.268265,0.986208
0.300000,-1.252707,-0.821973,-4.872529,0.915214,2.556143,2.047567,0.003499,0.000566,0.181822,0.943404,0.973916,0.979879
0.500000,-1.276490,0.054262,0.051652,0.876509,3.006441,1.054159,0.901901,0.159598,0.311957,0.693918,0.770142,0.962295
0.466667,-0.786874,-0.171438,-1.012676,0.773745,3.125104,1.591984,0.199278,0.002664,0.010511,0.196010,0.255672,0.944905
0.466667,-0.810296,0.267685,-1.190881,0.805234,3.150224,1.608763,0.673069,0.007149,0.233306,0.722320,0.739535,0.908695
0.300000,-0.861846,-0.878866,-5.695004,0.910197,3.086182,1.970454,0.004644,0.003792,0.298690,0.404146,0.483565,0.547883
0.566667,-1.097213,0.265761,1.203859,0.835352,2.968052,1.576722,1.349871,0.088635,0.758435,0.766406,0.935747,0.980702
0.300000,-1.338404,-0.760991,-4.732521,0.929550,2.553386,1.956072,0.015273,0.007567,0.365370,0.868439,0.895921,0.903939
0.366667,-0.788015,0.621500,-3.992957,0.874954,3.604043,0.608696,0.597432,0.273441,0.390323,0.501829,0.660366,0.725137
0.300000,-0.885016,0.212170,-5.620599,0.870243,3.511698,1.130659,0.709206,0.216284,0.223991,0.235754,0.328835,0.442867
0.300000,-1.466277,-0.367106,-1.415898,0.900087,2.600365,1.936663,1.085902,0.240102,0.251322,0.609313,0.928269,0.994902
0.400000,-1.803190,-0.374120,-0.688493,0.970278,2.379081,1.823202,0.129045,0.743627,0.789549,0.792989,0.794114,0.807353
0.333333,-0.937672,0.139488,-3.268575,0.850055,3.500050,1.267011,1.060676,0.049555,0.244922,0.677866,0.894845,0.919379
0.466667,-0.971771,0.193302,-1.100383,0.860144,3.290250,0.883958,0.823737,0.258596,0.289047,0.841139,0.907039,0.925691
0.266667,-1.223113,0.819470,-5.583026,0.917349,2.628471,1.816297,0.009286,0.002185,0.586699,0.815169,0.819683,0.831033
0.300000,-0.401603,-0.410201,-6.474454,0.831630,4.313772,1.628692,0.582655,0.068191,0.203951,0.281891,0.332908,0.799930
0.466667,-1.201939,-0.223356,-0.505115,0.866087,2.962559,1.040878,0.904914,0.165035,0.249744,0.363918,0.868083,0.899704
0.466667,-1.891277,-0.241537,1.025734,0.982831,2.340372,1.810818,0.295614,0.746587,0.790979,0.794320,0.795556,0.808775
0.433333,-0.867449,0.189421,-2.612230,0.904553,3.614648,1.744867,0.441864,0.675163,0.845543,0.849105,0.850030,0.858337
0.433333,-0.891062,0.398156,-2.093072,0.880029,3.552687,1.480887,0.882836,0.286954,0.306834,0.478286,0.957752,0.991661
0.266667,-1.379726,0.741506,-4.876819,0.933319,2.499356,1.882248,0.016166,0.003235,0.699628,0.774206,0.776867,0.789843
0.333333,-1.384510,0.208570,-2.106771,0.899411,3.211991,0.565540,0.823345,0.383040,0.539582,0.576563,0.635693,0.975871
0.400000,-1.731243,0.439752,-1.367469,0.962945,2.490794,1.785641,0.059334,0.394317,0.902437,0.906149,0.906238,0.915602
0.333333,-1.723316,-0.459928,-2.319897,0.967520,2.332625,1.702577,0.021053,0.437905,0.942467,0.946796,0.947726,0.959262
0.833333,-1.895204,-0.007783,5.210229,0.967468,2.614877,1.301647,1.033052,0.925515,0.954950,0.955118,0.956270,0.958764
0.366667,-0.446462,-0.095350,-3.793274,0.713800,3.401761,1.841425,0.129082,0.000680,0.030066,0.118320,0.201890,0.970596
0.400000,-0.526321,0.008143,-2.892236,0.667453,3.380214,1.718770,0.177690,0.002197,0.007776,0.053317,0.919515,0.971526
0.300000,-0.424013,0.783477,-6.169813,0.796969,3.591607,0.695606,0.651696,0.319073,0.377442,0.563623,0.676741,0.969383
0.500000,-1.899035,0.107055,1.998802,0.973117,2.410552,1.416213,0.699528,0.793083,0.800192,0.800398,0.800753,0.811496
0.566667,-1.392984,-0.057163,2.429188,0.835505,2.808204,1.322402,1.238461,0.043910,0.328034,0.852044,0.892027,0.989445
0.366667,-0.974274,0.281643,-3.032063,0.854920,3.551594,0.981207,0.705256,0.125975,0.218430,0.417836,0.565241,0.968123
0.433333,-1.316445,0.030234,-1.057293,0.885785,3.123651,1.064061,0.907892,0.258436,0.845939,0.891357,0.896737,0.916540
0.633333,-1.487273,0.133696,3.582235,0.860968,2.687035,1.285572,1.210209,0.218059,0.743321,0.916043,0.919069,0.928418
0.433333,-0.810285,0.122664,-2.793127,0.915205,3.839249,1.840736,0.171459,0.784061,0.827247,0.830447,0.831600,0.844283
0.300000,-1.532671,-0.616912,-3.914434,0.948254,2.500564,1.762145,0.035489,0.008089,0.441242,0.848154,0.866576,0.873551
0.233333,-0.466966,0.770176,-6.106734,0.851700,3.315072,0.690759,0.670076,0.660580,0.691175,0.729648,0.842577,0.901768
0.333333,-1.492899,-0.656345,-3.327606,0.930504,2.458721,1.746705,0.027606,0.093122,0.727242,0.773180,0.777407,0.791113
0.200000,-0.085603,0.374922,-8.429322,0.836508,4.238606,1.501681,0.147557,0.013654,0.190901,0.200762,0.211533,0.595733
0.400000,-1.105403,0.108710,-2.624205,0.871846,3.184816,1.024541,0.927534,0.200089,0.284368,0.687340,0.866513,0.884763
0.466667,-1.006253,-0.071453,-0.325229,0.746906,2.992976,1.677976,0.756628,0.002464,0.031396,0.780030,0.860126,0.863790
0.466667,-1.852972,-0.241768,0.623085,0.970354,2.443686,1.522208,0.244112,0.802856,0.841197,0.842990,0.843157,0.853325
0.400000,-1.803206,-0.374106,-0.687828,0.970274,2.379071,1.824251,0.129026,0.743558,0.789431,0.792875,0.794000,0.807224
0.400000,0.277462,0.354838,-4.242406,0.741089,4.443436,1.537957,0.057210,0.000620,0.005099,0.184048,0.210720,0.848479
0.600000,-1.196848,-0.402602,1.146826,0.892924,3.185356,0.889986,0.737648,0.151609,0.228161,0.457272,0.500707,0.653329
0.300000,-0.581248,0.396765,-4.948996,0.841840,4.037146,0.721160,0.857708,0.164537,0.386919,0.410564,0.506555,0.597555
0.400000,-1.809146,0.285591,-0.471757,0.967280,2.508858,1.580969,0.271848,0.803949,0.967452,0.967960,0.968089,0.971186
0.366667,-1.788237,-0.401973,-1.556405,0.970102,2.345049,1.719261,0.023073,0.557608,0.978913,0.982673,0.982947,0.993448
0.400000,-1.848582,-0.277790,0.113947,0.966673,2.291752,1.363954,0.078305,0.929726,0.933997,0.933998,0.934554,0.946398
0.266667,-1.079789,0.903759,-6.024879,0.897138,2.660074,1.829789,0.002787,0.002220,0.454258,0.898766,0.905247,0.910864
0.533333,-1.332931,-0.054632,1.432745,0.837961,3.010671,1.298780,1.199628,0.065778,0.294200,0.801337,0.893256,0.902442
0.400000,-1.812911,-0.334850,-0.448242,0.962471,2.332037,1.520683,0.090847,0.776953,0.805582,0.805874,0.806177,0.808627
0.300000,-0.014695,0.869952,-7.066707,0.774229,3.873270,2.890676,0.000098,0.000006,0.000025,0.000863,0.419012,0.814120
0.600000,-1.365269,-0.088760,3.110257,0.814716,2.738658,1.383123,1.248363,0.032404,0.230306,0.908463,0.937094,0.949370
0.600000,-1.103902,0.338498,0.952239,0.857243,2.961586,1.400517,1.247463,0.648633,0.684029,0.690123,0.827737,0.885488
0.400000,-1.257591,0.340581,-1.962122,0.908624,3.267959,0.645652,0.881975,0.370913,0.515978,0.561241,0.860896,0.984023
0.466667,-0.829000,-0.016395,-0.730293,0.710260,3.131295,1.651237,0.167309,0.003510,0.035987,0.070387,0.878517,0.914229
0.233333,-0.662649,0.656861,-3.500340,0.826535,3.499945,1.249556,0.927891,0.327331,0.736741,0.857611,0.876891,0.923467
0.400000,-1.240095,0.075430,-1.832116,0.873098,3.287356,0.528965,0.864684,0.213951,0.419039,0.493658,0.761600,0.825294
0.200000,-0.484154,0.454030,-7.991498,0.829059,3.922018,0.901164,0.736712,0.225444,0.369183,0.390257,0.415527,0.880391
0.166667,-0.833980,0.749493,-8.289863,0.889553,2.818491,1.337665,0.164356,0.615686,0.677163,0.686002,0.694341,0.885451
0.300000,-0.929607,0.042470,-5.224267,0.869879,3.362807,1.080951,1.001021,0.207746,0.248953,0.317004,0.796139,0.832777
0.233333,-0.721591,-0.183035,-6.482487,0.859336,3.922369,1.359156,1.202322,0.217935,0.225352,0.227245,0.315160,0.959808
0.300000,-1.210971,-0.066121,-2.598389,0.886148,3.476612,1.180135,1.089084,0.189993,0.426138,0.904626,0.909276,0.912700
0.433333,-1.087917,0.328600,-1.754743,0.865331,3.193616,0.942061,0.857104,0.266429,0.327726,0.600206,0.915805,0.994398
0.500000,-0.868630,0.502333,-0.328849,0.821508,3.248455,1.119954,1.019587,0.172978,0.769246,0.882104,0.884674,0.898147
0.466667,-1.164704,0.374232,-0.861353,0.868437,3.024258,0.976879,0.920039,0.257810,0.393897,0.864993,0.908839,0.972235
0.233333,-1.343610,0.560545,-5.191293,0.903405,2.583812,1.123886,0.281903,0.675699,0.840955,0.896987,0.992353,0.998662
0.266667,-0.713041,0.191804,-6.688332,0.854700,3.561530,1.186411,0.764727,0.216233,0.230094,0.238129,0.254688,0.786610
0.466667,-0.619883,0.615866,-2.292565,0.821422,3.290735,0.592313,0.557391,0.228724,0.396215,0.726490,0.899373,0.961883
0.166667,-0.833478,0.142884,-6.158107,0.831076,3.671950,0.939757,0.885521,0.155896,0.333154,0.363137,0.380193,0.404862
0.400000,-0.988120,0.436100,-2.731681,0.860923,3.074474,0.920329,0.760973,0.241386,0.285732,0.477153,0.843838,0.982776
0.466667,-1.852922,-0.241907,0.622750,0.970312,2.443649,1.522224,0.244034,0.802871,0.841214,0.843007,0.843172,0.853341
0.600000,-1.347270,0.291964,1.631281,0.889206,2.967882,0.791565,1.085912,0.428790,0.862675,0.925596,0.944756,0.956682
0.233333,-0.427230,0.981480,-7.267226,0.866395,3.265978,0.518589,0.305031,0.209088,0.436922,0.578599,0.771222,0.941123
0.333333,-0.234190,-0.006699,-5.336455,0.776448,3.847182,1.945816,0.148625,0.007352,0.051207,0.154501,0.210452,0.770254
0.233333,1.338552,1.294741,-9.257671,0.780791,4.370443,1.131117,0.501723,0.185084,0.356398,0.568533,0.625804,0.966518
0.300000,-1.332815,0.760349,-4.618338,0.918980,2.489306,1.757873,0.003898,0.003638,0.704316,0.949769,0.949892,0.962395
0.300000,0.065559,0.998255,-6.666283,0.795529,3.617070,0.528984,0.553829,0.241188,0.330126,0.564523,0.673285,0.947813
0.200000,-0.625223,-0.610736,-7.391534,0.883613,3.250666,1.327645,1.087444,0.170529,0.173720,0.176464,0.185628,0.781936
0.433333,-0.675378,0.285114,-3.197750,0.888980,3.572465,1.678706,0.422145,0.509668,0.775820,0.784599,0.786763,0.815787
0.466667,-1.883074,0.238248,0.513123,0.978510,2.448120,1.884630,0.213727,0.796701,0.855830,0.856273,0.856321,0.871010
0.300000,-1.259378,-0.807339,-4.736948,0.906813,2.549655,1.860293,0.017176,0.004448,0.127469,0.729461,0.775172,0.793472
0.400000,-0.399231,-0.177258,-3.256290,0.740858,3.453564,1.910664,0.108046,0.009778,0.034731,0.182051,0.182360,0.953445
0.400000,-0.303290,0.652245,-3.838378,0.827533,3.805862,0.952556,0.906745,0.075570,0.598800,0.789655,0.813197,0.923659
0.433333,-0.731003,-0.408011,-2.837687,0.868895,3.219617,1.503490,0.916305,0.113297,0.166785,0.178600,0.216359,0.916412
0.266667,-0.702796,0.060406,-6.654010,0.859592,3.639646,1.262384,0.674685,0.210344,0.224127,0.237273,0.250860,0.677182
0.166667,-0.211084,0.720758,-8.068632,0.812728,4.210093,0.952732,0.831122,0.521469,0.688533,0.797758,0.813026,0.943043
0.466667,-1.240241,0.223759,-0.551062,0.864120,3.083365,0.662173,0.975349,0.289358,0.386100,0.488186,0.883303,0.906798
0.333333,-0.694704,0.181278,-4.603651,0.811972,3.465224,1.133069,0.578004,0.123305,0.246419,0.375542,0.441225,0.953305
0.466667,-1.256350,-0.214854,-0.347545,0.869825,2.861531,0.921461,0.929188,0.221962,0.255466,0.450491,0.882439,0.910982
